購入日,顧客ID,従業員数,商品カテゴリ,ID,単価,注文数,購入額
2020/5/14,CS007982,204,ミネラルウォーター類,PD02989,150,203,30450
2020/5/14,CS003113,30,コーヒー,PD09813,200,23,4600
2020/5/14,CS000662,67,コーラ炭酸飲料,PD01170,150,68,10200
2020/5/15,CS004971,45,むぎ茶飲料,PD03247,150,42,6300
2020/5/15,CS001621,58,コーヒー,PD04868,120,77,9240
2020/5/15,CS006726,80,ミネラルウォーター類,PD03471,200,29,5800
2020/5/15,CS003012,66,コーヒー,PD07524,200,59,11800
2020/5/15,CS006334,98,むぎ茶飲料,PD02628,100,92,9200
2020/5/15,CS001690,14,栄養ドリンク炭酸飲料,PD06749,200,12,2400
2020/5/15,CS005472,152,コーラ炭酸飲料,PD06669,150,53,7950
2020/5/15,CS000386,30,果実フレーバー／着色炭酸飲料,PD09837,150,25,3750
2020/5/15,CS004000,79,コーヒー,PD07511,200,75,15000
2020/5/15,CS007776,131,コーヒー,PD00444,100,133,13300
2020/5/15,CS008306,113,コーラ炭酸飲料,PD07619,150,51,7650
2020/5/15,CS008430,22,むぎ茶飲料,PD01489,200,26,5200
2020/5/15,CS007979,454,ミネラルウォーター類,PD04159,150,452,67800
2020/5/15,CS005254,106,ブレンド茶飲料,PD06217,100,111,11100
2020/5/15,CS005679,124,コーヒー,PD00073,150,39,5850
2020/5/15,CS008306,113,ミネラルウォーター類,PD06598,120,36,4320
2020/5/15,CS004234,126,ミネラルウォーター類,PD04956,200,32,6400
2020/5/15,CS004000,79,栄養ドリンク炭酸飲料,PD04827,100,31,3100
2020/5/15,CS006094,122,コーラ炭酸飲料,PD07770,120,126,15120
2020/5/15,CS004971,45,ミネラルウォーター類,PD09264,150,38,5700
2020/5/15,CS004000,79,ブレンド茶飲料,PD00909,200,67,13400
2020/5/15,CS008477,388,スポーツ飲料等,PD05955,200,406,81200
2020/5/15,CS000386,30,スポーツ飲料等,PD00875,150,17,2550
2020/5/15,CS007462,57,ミネラルウォーター類,PD03844,200,60,12000
2020/5/15,CS004124,75,むぎ茶飲料,PD07195,150,77,11550
2020/5/16,CS008365,16,ミネラルウォーター類,PD08770,120,41,4920
2020/5/16,CS004971,45,ブレンド茶飲料,PD08290,150,26,3900
2020/5/16,CS000896,79,ミネラルウォーター類,PD01541,200,62,12400
2020/5/16,CS005896,24,むぎ茶飲料,PD02987,120,27,3240
2020/5/16,CS006662,13,栄養ドリンク炭酸飲料,PD07558,150,66,9900
2020/5/16,CS003260,40,コーヒー,PD07998,150,39,5850
2020/5/16,CS006094,122,コーヒー,PD01878,150,43,6450
2020/5/16,CS009530,108,ミネラルウォーター類,PD07848,200,55,11000
2020/5/16,CS003377,7,ミネラルウォーター類,PD05784,200,30,6000
2020/5/16,CS009706,16,果汁入り炭酸飲料（5%以上10%未満）,PD03992,200,39,7800
2020/5/16,CS005564,126,コーヒー,PD05484,150,138,20700
2020/5/16,CS007776,131,果実フレーバー／着色炭酸飲料,PD03331,200,27,5400
2020/5/16,CS008540,152,スポーツ飲料等,PD08515,200,181,36200
2020/5/16,CS004971,45,ミネラルウォーター類,PD03767,150,62,9300
2020/5/16,CS008910,400,ミネラルウォーター類,PD02895,200,412,82400
2020/5/17,CS001690,14,コーラ炭酸飲料,PD09485,150,18,2700
2020/5/17,CS004971,45,ミネラルウォーター類,PD06302,150,35,5250
2020/5/17,CS001690,14,スポーツ飲料等,PD00647,200,14,2800
2020/5/17,CS008101,23,ウーロン系飲料,PD06195,200,47,9400
2020/5/17,CS000535,193,豆乳類等,PD05782,150,49,7350
2020/5/17,CS006627,58,コーラ炭酸飲料,PD08910,150,34,5100
2020/5/17,CS001621,58,果実ジュース（果汁100%）,PD00278,200,56,11200
2020/5/17,CS004658,32,ミネラルウォーター類,PD01118,150,30,4500
2020/5/17,CS004124,75,コーヒー,PD01287,200,75,15000
2020/5/17,CS000183,122,コーラ炭酸飲料,PD01671,150,31,4650
2020/5/17,CS000557,64,コーヒー入り乳飲料,PD03351,200,64,12800
2020/5/17,CS000557,64,豆乳類等,PD04762,120,47,5640
2020/5/17,CS007425,55,ミネラルウォーター類,PD04079,100,40,4000
2020/5/17,CS009137,80,ミネラルウォーター類,PD07765,200,29,5800
2020/5/17,CS007974,224,ミネラルウォーター類,PD02927,200,217,43400
2020/5/17,CS004630,105,コーラ炭酸飲料,PD03664,200,30,6000
2020/5/17,CS004000,79,ミネラルウォーター類,PD06731,150,76,11400
2020/5/18,CS006094,122,ミネラルウォーター類,PD05638,150,25,3750
2020/5/18,CS004448,11,コーヒー,PD03933,200,18,3600
2020/5/18,CS000662,67,豆乳類等,PD09180,150,42,6300
2020/5/18,CS000396,23,果汁入り炭酸飲料（5%以上10%未満）,PD04430,150,31,4650
2020/5/18,CS003377,7,果汁入り炭酸飲料（5%以上10%未満）,PD08271,200,3,600
2020/5/18,CS000557,64,ミネラルウォーター類,PD08580,150,53,7950
2020/5/18,CS000396,23,ミネラルウォーター類,PD03844,200,28,5600
2020/5/18,CS008239,159,ミネラルウォーター類,PD09096,150,51,7650
2020/5/18,CS003113,30,むぎ茶飲料,PD00202,150,27,4050
2020/5/18,CS008799,106,ミネラルウォーター類,PD06112,150,93,13950
2020/5/18,CS000386,30,果汁入り炭酸飲料（5%以上10%未満）,PD09372,120,28,3360
2020/5/18,CS007600,12,スポーツ飲料等,PD01374,200,6,1200
2020/5/18,CS007040,242,果実ジュース（果汁100%）,PD00294,150,242,36300
2020/5/19,CS007131,71,栄養ドリンク炭酸飲料,PD07494,120,76,9120
2020/5/19,CS007131,71,ミネラルウォーター類,PD03471,200,71,14200
2020/5/19,CS004124,75,むぎ茶飲料,PD00674,150,73,10950
2020/5/19,CS009530,108,コーヒー,PD01878,150,50,7500
2020/5/19,CS007150,8,ミネラルウォーター類,PD08324,100,46,4600
2020/5/19,CS004971,45,ウーロン系飲料,PD07613,120,32,3840
2020/5/19,CS007383,93,コーヒー,PD01839,150,38,5700
2020/5/19,CS005564,126,ウーロン系飲料,PD04069,150,147,22050
2020/5/19,CS006190,33,ミネラルウォーター類,PD09998,200,24,4800
2020/5/19,CS004448,11,コーヒー,PD05887,150,32,4800
2020/5/19,CS005968,82,スポーツ飲料等,PD03837,150,25,3750
2020/5/19,CS004392,103,果実ジュース（果汁100%）,PD04094,150,25,3750
2020/5/19,CS000396,23,コーヒー,PD06798,200,19,3800
2020/5/19,CS001611,68,コーヒー,PD04234,150,47,7050
2020/5/19,CS007425,55,むぎ茶飲料,PD05110,200,58,11600
2020/5/19,CS004971,45,ミネラルウォーター類,PD09821,150,48,7200
2020/5/20,CS008306,113,コーヒー,PD09460,100,40,4000
2020/5/20,CS005679,124,むぎ茶飲料,PD01458,200,33,6600
2020/5/20,CS000921,24,ブレンド茶飲料,PD01917,150,22,3300
2020/5/20,CS007979,454,ミネラルウォーター類,PD03943,150,447,67050
2020/5/20,CS007974,224,スポーツ飲料等,PD00829,100,41,4100
2020/5/20,CS007974,224,ブレンド茶飲料,PD08661,150,42,6300
2020/5/20,CS000183,122,コーヒー,PD05793,150,44,6600
2020/5/20,CS003971,10,ミネラルウォーター類,PD07505,100,49,4900
2020/5/20,CS007600,12,ミネラルウォーター類,PD09390,200,27,5400
2020/5/20,CS008646,7,むぎ茶飲料,PD06873,200,5,1000
2020/5/20,CS000030,80,スポーツ飲料等,PD08515,200,37,7400
2020/5/20,CS001690,14,むぎ茶飲料,PD07917,150,29,4350
2020/5/20,CS008430,22,ブレンド茶飲料,PD02300,200,37,7400
2020/5/20,CS008858,100,コーヒー,PD05484,150,41,6150
2020/5/20,CS007425,55,果汁入り炭酸飲料（5%以上10%未満）,PD03231,150,39,5850
2020/5/20,CS007379,231,コーラ炭酸飲料,PD09485,150,249,37350
2020/5/20,CS008540,152,スポーツ飲料等,PD09619,120,41,4920
2020/5/20,CS000965,6,コーラ炭酸飲料,PD02287,100,45,4500
2020/5/20,CS005254,106,果実ジュース（果汁100%）,PD05344,120,105,12600
2020/5/20,CS005564,126,コーヒー,PD05484,150,42,6300
2020/5/20,CS005564,126,ミネラルウォーター類,PD05419,100,129,12900
2020/5/20,CS005679,124,コーヒー,PD00989,120,58,6960
2020/5/21,CS007130,87,むぎ茶飲料,PD08328,150,40,6000
2020/5/21,CS009137,80,ミネラルウォーター類,PD00402,120,80,9600
2020/5/21,CS005114,86,ウーロン系飲料,PD02728,200,91,18200
2020/5/21,CS009530,108,むぎ茶飲料,PD03462,150,34,5100
2020/5/21,CS002266,23,コーヒー,PD01922,150,29,4350
2020/5/21,CS005472,152,スポーツ飲料等,PD09282,150,141,21150
2020/5/21,CS003971,10,むぎ茶飲料,PD08255,150,24,3600
2020/5/21,CS007974,224,コーヒー,PD03543,150,37,5550
2020/5/21,CS003113,30,ミネラルウォーター類,PD09782,200,23,4600
2020/5/21,CS006237,141,栄養ドリンク炭酸飲料,PD08213,150,43,6450
2020/5/21,CS000662,67,ミネラルウォーター類,PD08008,150,76,11400
2020/5/21,CS007776,131,コーヒー,PD01532,150,120,18000
2020/5/21,CS006662,13,ウーロン系飲料,PD03732,150,17,2550
2020/5/21,CS007131,71,ミネラルウォーター類,PD09665,200,75,15000
2020/5/21,CS001611,68,ミネラルウォーター類,PD02239,100,73,7300
2020/5/21,CS006190,33,コーヒー,PD03543,150,41,6150
2020/5/21,CS006358,66,コーヒー,PD02098,150,37,5550
2020/5/21,CS000821,25,コーヒー,PD05884,100,19,1900
2020/5/21,CS007383,93,栄養ドリンク炭酸飲料,PD06932,150,39,5850
2020/5/21,CS006190,33,果実フレーバー／着色炭酸飲料,PD08083,150,27,4050
2020/5/22,CS006662,13,果汁入り炭酸飲料（5%以上10%未満）,PD04430,150,42,6300
2020/5/22,CS000386,30,コーヒー,PD08409,120,46,5520
2020/5/22,CS007383,93,ミネラルウォーター類,PD06190,100,28,2800
2020/5/22,CS000896,79,コーヒー,PD04578,150,39,5850
2020/5/22,CS000386,30,コーヒー,PD05400,200,43,8600
2020/5/22,CS005968,82,コーヒー,PD06798,200,80,16000
2020/5/22,CS004001,458,ミネラルウォーター類,PD00472,120,38,4560
2020/5/22,CS007776,131,コーヒー,PD06102,150,59,8850
2020/5/22,CS002266,23,ウーロン系飲料,PD06718,200,43,8600
2020/5/22,CS003260,40,ミネラルウォーター類,PD04088,200,22,4400
2020/5/22,CS005761,122,スポーツ飲料等,PD05664,150,48,7200
2020/5/22,CS008430,22,むぎ茶飲料,PD03353,150,20,3000
2020/5/22,CS007131,71,ミネラルウォーター類,PD06344,150,34,5100
2020/5/22,CS008540,152,スポーツ飲料等,PD02847,150,34,5100
2020/5/22,CS000896,79,コーヒー,PD02071,200,31,6200
2020/5/22,CS000396,23,ミネラルウォーター類,PD02973,200,31,6200
2020/5/22,CS003277,7,むぎ茶飲料,PD03462,150,9,1350
2020/5/22,CS009137,80,ミネラルウォーター類,PD08983,100,35,3500
2020/5/22,CS006724,51,スポーツ飲料等,PD09630,120,43,5160
2020/5/23,CS007131,71,むぎ茶飲料,PD01465,200,24,4800
2020/5/23,CS004001,458,むぎ茶飲料,PD05609,150,438,65700
2020/5/23,CS001417,22,ミネラルウォーター類,PD00075,150,27,4050
2020/5/23,CS005679,124,コーラ炭酸飲料,PD03639,200,41,8200
2020/5/23,CS008076,18,ミネラルウォーター類,PD05539,150,40,6000
2020/5/23,CS003260,40,果実ジュース（果汁100%）,PD02708,120,28,3360
2020/5/23,CS005896,24,果実フレーバー／着色炭酸飲料,PD04928,150,50,7500
2020/5/23,CS000535,193,ミネラルウォーター類,PD04919,150,200,30000
2020/5/23,CS000965,6,果実ジュース（果汁100%）,PD09024,150,7,1050
2020/5/23,CS007462,57,コーラ炭酸飲料,PD03233,200,57,11400
2020/5/23,CS007462,57,栄養ドリンク炭酸飲料,PD01755,150,41,6150
2020/5/23,CS006627,58,果実フレーバー／着色炭酸飲料,PD07333,150,64,9600
2020/5/23,CS005114,86,豆乳類等,PD09456,150,47,7050
2020/5/23,CS009123,397,コーラ炭酸飲料,PD05687,150,417,62550
2020/5/23,CS008540,152,ミネラルウォーター類,PD04904,200,138,27600
2020/5/23,CS007383,93,むぎ茶飲料,PD00674,150,40,6000
2020/5/23,CS001611,68,ブレンド茶飲料,PD06939,150,65,9750
2020/5/24,CS004000,79,ミネラルウォーター類,PD02574,200,84,16800
2020/5/24,CS003260,40,むぎ茶飲料,PD04641,120,60,7200
2020/5/24,CS000730,70,ミネラルウォーター類,PD00142,150,47,7050
2020/5/24,CS003184,259,コーラ炭酸飲料,PD08692,150,36,5400
2020/5/24,CS005896,24,栄養ドリンク炭酸飲料,PD06749,200,36,7200
2020/5/24,CS000396,23,むぎ茶飲料,PD08042,120,40,4800
2020/5/24,CS000921,24,コーラ炭酸飲料,PD06931,150,5,750
2020/5/24,CS006724,51,栄養ドリンク炭酸飲料,PD03053,150,56,8400
2020/5/24,CS006237,141,ブレンド茶飲料,PD08661,150,42,6300
2020/5/24,CS007379,231,果実ジュース（果汁100%）,PD01926,150,53,7950
2020/5/24,CS005254,106,コーヒー入り乳飲料,PD07789,150,37,5550
2020/5/24,CS001690,14,コーヒー,PD01839,150,19,2850
2020/5/24,CS000896,79,ミネラルウォーター類,PD06927,120,33,3960
2020/5/24,CS005564,126,ミネラルウォーター類,PD00508,200,123,24600
2020/5/25,CS008625,7,ミネラルウォーター類,PD05611,200,39,7800
2020/5/25,CS000535,193,ブレンド茶飲料,PD05824,100,191,19100
2020/5/25,CS000535,193,コーヒー,PD02782,150,201,30150
2020/5/25,CS003113,30,果実ジュース（果汁100%）,PD00654,150,30,4500
2020/5/25,CS008858,100,果実フレーバー／着色炭酸飲料,PD03331,200,34,6800
2020/5/25,CS008999,43,ウーロン系飲料,PD08226,150,43,6450
2020/5/25,CS008858,100,むぎ茶飲料,PD02227,200,21,4200
2020/5/25,CS008540,152,コーヒー,PD01878,150,43,6450
2020/5/25,CS008646,7,コーヒー,PD00444,100,16,1600
2020/5/25,CS004971,45,果実フレーバー／着色炭酸飲料,PD03331,200,53,10600
2020/5/25,CS006094,122,ミネラルウォーター類,PD07783,200,132,26400
2020/5/25,CS000730,70,果汁入り炭酸飲料（5%以上10%未満）,PD00642,150,32,4800
2020/5/25,CS003113,30,コーヒー,PD08975,120,59,7080
2020/5/25,CS000409,24,コーヒー,PD07875,150,7,1050
2020/5/25,CS001842,32,ミネラルウォーター類,PD07542,150,45,6750
2020/5/25,CS004658,32,スポーツ飲料等,PD09891,150,29,4350
2020/5/26,CS003113,30,むぎ茶飲料,PD00202,150,42,6300
2020/5/26,CS000896,79,コーラ炭酸飲料,PD03664,200,78,15600
2020/5/26,CS004658,32,ミネラルウォーター類,PD09264,150,46,6900
2020/5/26,CS000386,30,ミネラルウォーター類,PD01672,150,34,5100
2020/5/26,CS000557,64,果実ジュース（果汁100%）,PD09024,150,54,8100
2020/5/26,CS001621,58,コーヒー,PD08056,200,68,13600
2020/5/26,CS005564,126,コーヒー,PD03543,150,128,19200
2020/5/26,CS001842,32,ミネラルウォーター類,PD04088,200,48,9600
2020/5/26,CS001621,58,ミネラルウォーター類,PD09378,150,55,8250
2020/5/26,CS007040,242,果汁入り炭酸飲料（5%以上10%未満）,PD08271,200,26,5200
2020/5/26,CS008799,106,スポーツ飲料等,PD04383,200,100,20000
2020/5/26,CS008365,16,ミネラルウォーター類,PD06758,150,43,6450
2020/5/26,CS007040,242,コーヒー,PD06950,150,45,6750
2020/5/27,CS007974,224,果汁入り飲料（ネクター類）,PD04657,200,11,2200
2020/5/27,CS003113,30,コーラ炭酸飲料,PD03447,150,42,6300
2020/5/27,CS007425,55,スポーツ飲料等,PD05166,150,56,8400
2020/5/27,CS006190,33,コーヒー,PD08942,150,20,3000
2020/5/27,CS003012,66,コーラ炭酸飲料,PD08692,150,64,9600
2020/5/27,CS007040,242,コーラ炭酸飲料,PD08673,150,240,36000
2020/5/27,CS000183,122,果実ジュース（果汁100%）,PD05344,120,28,3360
2020/5/27,CS008799,106,ミネラルウォーター類,PD07337,200,96,19200
2020/5/27,CS007974,224,むぎ茶飲料,PD08826,200,224,44800
2020/5/27,CS008646,7,ブレンド茶飲料,PD05824,100,7,700
2020/5/27,CS007279,282,コーラ炭酸飲料,PD09471,200,286,57200
2020/5/27,CS003184,259,むぎ茶飲料,PD02628,100,47,4700
2020/5/27,CS007130,87,むぎ茶飲料,PD03150,100,85,8500
2020/5/27,CS004448,11,ミネラルウォーター類,PD05459,150,35,5250
2020/5/27,CS004392,103,ミネラルウォーター類,PD02973,200,40,8000
2020/5/27,CS001036,26,スポーツ飲料等,PD01374,200,45,9000
2020/5/27,CS001036,26,コーヒー,PD06950,150,53,7950
2020/5/27,CS001036,26,ミネラルウォーター類,PD07487,200,44,8800
2020/5/27,CS005761,122,コーラ炭酸飲料,PD06810,100,124,12400
2020/5/27,CS007462,57,ミネラルウォーター類,PD06035,100,24,2400
2020/5/27,CS004465,54,栄養ドリンク炭酸飲料,PD08578,100,45,4500
2020/5/27,CS008999,43,スポーツ飲料等,PD07323,120,53,6360
2020/5/27,CS007412,148,ミネラルウォーター類,PD02239,100,40,4000
2020/5/27,CS001417,22,スポーツ飲料等,PD02215,100,32,3200
2020/5/27,CS008540,152,ミネラルウォーター類,PD05403,150,25,3750
2020/5/27,CS005968,82,ミネラルウォーター類,PD01799,150,37,5550
2020/5/27,CS005472,152,むぎ茶飲料,PD05110,200,160,32000
2020/5/27,CS004630,105,コーラ炭酸飲料,PD03912,200,36,7200
2020/5/28,CS007982,204,ミネラルウォーター類,PD05035,150,27,4050
2020/5/28,CS007279,282,ミネラルウォーター類,PD07389,150,29,4350
2020/5/28,CS004630,105,栄養ドリンク炭酸飲料,PD00267,200,48,9600
2020/5/28,CS005761,122,むぎ茶飲料,PD07577,100,119,11900
2020/5/28,CS007130,87,コーヒー,PD03697,150,49,7350
2020/5/28,CS001036,26,ミネラルウォーター類,PD06423,150,35,5250
2020/5/28,CS000386,30,果実ジュース（果汁100%）,PD00654,150,47,7050
2020/5/28,CS004658,32,ミネラルウォーター類,PD07730,150,28,4200
2020/5/28,CS006358,66,コーヒー,PD09813,200,77,15400
2020/5/28,CS004465,54,コーラ炭酸飲料,PD03233,200,50,10000
2020/5/28,CS007412,148,豆乳類等,PD09437,100,34,3400
2020/5/28,CS006724,51,コーヒー入り乳飲料,PD06459,150,36,5400
2020/5/28,CS009530,108,スポーツ飲料等,PD04038,150,39,5850
2020/5/28,CS008858,100,果汁入り炭酸飲料（5%以上10%未満）,PD09780,200,103,20600
2020/5/28,CS004465,54,ミネラルウォーター類,PD08377,150,58,8700
2020/5/28,CS005761,122,ブレンド茶飲料,PD08618,150,56,8400
2020/5/28,CS004000,79,ミネラルウォーター類,PD00226,120,73,8760
2020/5/28,CS004124,75,ミネラルウォーター類,PD08147,100,63,6300
2020/5/28,CS009530,108,ミネラルウォーター類,PD01118,150,57,8550
2020/5/28,CS004897,186,ミネラルウォーター類,PD08712,150,190,28500
2020/5/28,CS000030,80,ミネラルウォーター類,PD09452,150,39,5850
2020/5/28,CS006237,141,むぎ茶飲料,PD06475,200,36,7200
2020/5/29,CS008646,7,ミネラルウォーター類,PD01763,100,6,600
2020/5/29,CS000921,24,スポーツ飲料等,PD02215,100,29,2900
2020/5/29,CS008799,106,むぎ茶飲料,PD02987,120,110,13200
2020/5/29,CS005968,82,コーラ炭酸飲料,PD07189,150,35,5250
2020/5/29,CS001036,26,栄養ドリンク炭酸飲料,PD07494,120,34,4080
2020/5/29,CS003377,7,ミネラルウォーター類,PD01000,150,43,6450
2020/5/29,CS007130,87,栄養ドリンク炭酸飲料,PD02795,150,85,12750
2020/5/29,CS000778,18,果実ジュース（果汁100%）,PD05267,150,28,4200
2020/5/29,CS007600,12,コーヒー入り乳飲料,PD05285,150,38,5700
2020/5/29,CS009706,16,果実フレーバー／着色炭酸飲料,PD03348,200,53,10600
2020/5/29,CS003737,22,スポーツ飲料等,PD02652,100,28,2800
2020/5/29,CS004124,75,ウーロン系飲料,PD09251,200,62,12400
2020/5/29,CS006358,66,スポーツ飲料等,PD03167,200,76,15200
2020/5/30,CS008799,106,コーヒー,PD03528,200,26,5200
2020/5/30,CS003184,259,ミネラルウォーター類,PD04088,200,24,4800
2020/5/30,CS007040,242,スポーツ飲料等,PD00726,150,215,32250
2020/5/30,CS008306,113,むぎ茶飲料,PD09916,200,43,8600
2020/5/30,CS009530,108,コーヒー,PD03933,200,97,19400
2020/5/30,CS009706,16,スポーツ飲料等,PD03367,200,30,6000
2020/5/30,CS001036,26,スポーツ飲料等,PD05562,150,39,5850
2020/5/30,CS005432,320,コーヒー,PD01501,150,317,47550
2020/5/30,CS001690,14,ミネラルウォーター類,PD08008,150,41,6150
2020/5/30,CS006662,13,ミネラルウォーター類,PD00856,150,34,5100
2020/5/30,CS008430,22,果汁入り炭酸飲料（5%以上10%未満）,PD07350,100,33,3300
2020/5/30,CS007462,57,ミネラルウォーター類,PD09935,150,29,4350
2020/5/30,CS006334,98,ミネラルウォーター類,PD00226,120,105,12600
2020/5/30,CS001621,58,コーヒー,PD02059,150,32,4800
2020/5/30,CS004658,32,ブレンド茶飲料,PD00224,150,48,7200
